"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"197";"11";"Prefeito";"46680";"146";"8";"46680";"146";"42676";"4004";"N";"36904";"1962";"3810";"0";"0";"0";"18:51:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75086";"ARIRANHA DO IVAÍ";"75086";"ARIRANHA DO IVAÍ";"152";"11";"Prefeito";"2442";"10";"7";"2442";"10";"2173";"269";"N";"2111";"14";"48";"0";"0";"0";"17:46:58";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75132";"COLOMBO";"75132";"COLOMBO";"49";"13";"Vereador";"46876";"161";"0";"46876";"161";"42198";"4678";"N";"33892";"2858";"3165";"2283";"0";"0";"13:51:30";"06/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78077";"REBOUÇAS";"78077";"REBOUÇAS";"62";"13";"Vereador";"12397";"41";"6";"12397";"41";"10425";"1972";"N";"9585";"228";"178";"434";"0";"0";"17:52:46";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79898";"VERA CRUZ DO OESTE";"79898";"VERA CRUZ DO OESTE";"118";"13";"Vereador";"7026";"26";"0";"7026";"26";"5925";"1101";"N";"5121";"121";"343";"340";"0";"0";"17:26:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74810";"CAMPO LARGO";"74810";"CAMPO LARGO";"182";"13";"Vereador";"27063";"89";"9";"27063";"89";"23789";"3274";"N";"19303";"1703";"1540";"1243";"0";"0";"18:25:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79278";"TOLEDO";"79278";"TOLEDO";"75";"11";"Prefeito";"34424";"120";"3";"34424";"120";"30601";"3823";"N";"27976";"985";"1640";"0";"0";"0";"17:54:40";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75299";"CRUZEIRO DO OESTE";"75299";"CRUZEIRO DO OESTE";"86";"13";"Vereador";"16375";"56";"3";"16375";"56";"13664";"2711";"N";"12273";"294";"334";"763";"0";"0";"18:07:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75957";"IGUARAÇU";"75957";"IGUARAÇU";"67";"13";"Vereador";"3716";"10";"0";"3716";"10";"3316";"400";"N";"3082";"36";"50";"148";"0";"0";"17:33:15";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75183";"CAMPINA DO SIMÃO";"75183";"CAMPINA DO SIMÃO";"44";"13";"Vereador";"3287";"12";"0";"3287";"12";"3129";"158";"N";"2872";"24";"56";"177";"0";"0";"17:53:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"157";"13";"Vereador";"70497";"205";"0";"70497";"205";"60609";"9888";"N";"46038";"5024";"5376";"4171";"0";"0";"18:46:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75710";"GUAÍRA";"75710";"GUAÍRA";"90";"13";"Vereador";"23133";"85";"11";"23133";"85";"18198";"4935";"N";"16177";"527";"328";"1166";"0";"0";"17:54:04";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74780";"CAMPO BONITO";"74780";"CAMPO BONITO";"112";"11";"Prefeito";"3445";"13";"0";"3445";"13";"3262";"183";"N";"3179";"33";"50";"0";"0";"0";"17:46:22";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79413";"URAÍ";"79413";"URAÍ";"84";"11";"Prefeito";"8692";"31";"0";"8692";"31";"7410";"1282";"N";"6712";"208";"490";"0";"0";"0";"18:00:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74969";"VIRMOND";"74969";"VIRMOND";"203";"11";"Prefeito";"3592";"12";"2";"3592";"12";"3242";"350";"N";"3148";"24";"70";"0";"0";"0";"17:40:15";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77895";"PRIMEIRO DE MAIO";"77895";"PRIMEIRO DE MAIO";"104";"11";"Prefeito";"8693";"26";"0";"8693";"26";"7664";"1029";"N";"4175";"101";"3388";"0";"0";"0";"17:40:07";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79456";"VERÊ";"79456";"VERÊ";"115";"13";"Vereador";"6836";"25";"0";"6836";"25";"6420";"416";"N";"6043";"76";"64";"237";"0";"0";"18:51:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74306";"FAROL";"74306";"FAROL";"183";"13";"Vereador";"2654";"11";"0";"2654";"11";"2550";"104";"N";"2329";"30";"51";"140";"0";"0";"17:54:32";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75442";"IMBAÚ";"75442";"IMBAÚ";"111";"13";"Vereador";"8574";"24";"1";"8574";"24";"7181";"1393";"N";"6461";"135";"136";"449";"0";"0";"17:53:48";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75698";"GOIOERÊ";"75698";"GOIOERÊ";"92";"11";"Prefeito";"22224";"76";"2";"22224";"76";"17920";"4304";"N";"16944";"284";"692";"0";"0";"0";"17:53:47";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75272";"CORONEL VIVIDA";"75272";"CORONEL VIVIDA";"101";"11";"Prefeito";"15795";"58";"13";"15795";"58";"14776";"1019";"N";"13977";"295";"504";"0";"0";"0";"18:00:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75183";"CAMPINA DO SIMÃO";"75183";"CAMPINA DO SIMÃO";"44";"11";"Prefeito";"3287";"12";"0";"3287";"12";"3129";"158";"N";"2959";"38";"132";"0";"0";"0";"17:53:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74730";"CAMBIRA";"74730";"CAMBIRA";"179";"13";"Vereador";"5385";"17";"0";"5385";"17";"5089";"296";"N";"4515";"114";"153";"307";"0";"0";"17:33:29";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74225";"CANDÓI";"74225";"CANDÓI";"44";"11";"Prefeito";"10870";"46";"2";"10870";"46";"10059";"811";"N";"9555";"128";"376";"0";"0";"0";"19:07:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76759";"MANDAGUAÇU";"76759";"MANDAGUAÇU";"102";"13";"Vereador";"16464";"45";"1";"16464";"45";"13710";"2754";"N";"11811";"595";"555";"749";"0";"0";"17:38:39";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77950";"QUATRO BARRAS";"77950";"QUATRO BARRAS";"195";"11";"Prefeito";"13939";"46";"1";"13939";"46";"12938";"1001";"N";"12018";"315";"605";"0";"0";"0";"18:44:46";"30/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74497";"BARRACÃO";"74497";"BARRACÃO";"131";"11";"Prefeito";"6627";"29";"1";"6627";"29";"6153";"474";"N";"5895";"78";"180";"0";"0";"0";"18:01:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74837";"CAMPO MOURÃO";"74837";"CAMPO MOURÃO";"31";"13";"Vereador";"43509";"143";"14";"43509";"143";"40135";"3374";"N";"35033";"1334";"1557";"2211";"0";"0";"18:25:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79014";"SENGÉS";"79014";"SENGÉS";"54";"11";"Prefeito";"14244";"47";"0";"14244";"47";"11424";"2820";"N";"10635";"209";"580";"0";"0";"0";"18:37:53";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74020";"IBEMA";"74020";"IBEMA";"166";"11";"Prefeito";"5264";"16";"0";"5264";"16";"4508";"756";"N";"4316";"48";"144";"0";"0";"0";"14:14:51";"05/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74187";"BRASILÂNDIA DO SUL";"74187";"BRASILÂNDIA DO SUL";"128";"13";"Vereador";"3058";"12";"1";"3058";"12";"2677";"381";"N";"2461";"30";"61";"125";"0";"0";"17:17:30";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75477";"ENGENHEIRO BELTRÃO";"75477";"ENGENHEIRO BELTRÃO";"116";"11";"Prefeito";"11144";"36";"3";"11144";"36";"9177";"1967";"N";"8753";"135";"289";"0";"0";"0";"17:42:53";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78395";"SANTA AMÉLIA";"78395";"SANTA AMÉLIA";"58";"11";"Prefeito";"3258";"14";"0";"3258";"14";"2828";"430";"N";"2682";"39";"107";"0";"0";"0";"18:01:31";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75299";"CRUZEIRO DO OESTE";"75299";"CRUZEIRO DO OESTE";"86";"11";"Prefeito";"16375";"56";"3";"16375";"56";"13664";"2711";"N";"12856";"233";"575";"0";"0";"0";"18:07:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76910";"MARINGÁ";"76910";"MARINGÁ";"66";"13";"Vereador";"32420";"133";"4";"32420";"133";"26161";"6259";"N";"22655";"1245";"1249";"1012";"0";"0";"18:25:42";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77518";"PATO BRANCO";"77518";"PATO BRANCO";"73";"11";"Prefeito";"57274";"181";"0";"57274";"181";"47268";"10006";"N";"43786";"1403";"2079";"0";"0";"0";"19:27:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75043";"PINHAIS";"75043";"PINHAIS";"187";"11";"Prefeito";"38618";"122";"0";"38618";"122";"35095";"3523";"N";"29633";"2214";"3248";"0";"0";"0";"18:07:50";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77291";"OURIZONA";"77291";"OURIZONA";"102";"11";"Prefeito";"3033";"10";"0";"3033";"10";"2752";"281";"N";"2616";"34";"102";"0";"0";"0";"17:25:33";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74365";"HONÓRIO SERPA";"74365";"HONÓRIO SERPA";"101";"13";"Vereador";"3959";"15";"3";"3959";"15";"3813";"146";"N";"3540";"52";"51";"170";"0";"0";"18:11:31";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79537";"ASSIS CHATEAUBRIAND";"79537";"ASSIS CHATEAUBRIAND";"113";"13";"Vereador";"25785";"89";"9";"25785";"89";"21246";"4539";"N";"18565";"853";"875";"953";"0";"0";"17:41:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"84697";"MISSAL";"84697";"MISSAL";"114";"11";"Prefeito";"8833";"26";"8";"8833";"26";"7938";"895";"N";"7722";"53";"163";"0";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75787";"SULINA";"75787";"SULINA";"151";"11";"Prefeito";"2983";"10";"2";"2983";"10";"2703";"280";"N";"2612";"27";"64";"0";"0";"0";"17:53:47";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"178";"13";"Vereador";"80514";"297";"0";"80514";"297";"65399";"15115";"N";"49787";"5328";"6433";"3851";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77852";"PORTO VITÓRIA";"77852";"PORTO VITÓRIA";"153";"13";"Vereador";"3321";"11";"5";"3321";"11";"2934";"387";"N";"2706";"45";"47";"136";"0";"0";"17:47:03";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79197";"TERRA RICA";"79197";"TERRA RICA";"105";"11";"Prefeito";"12302";"38";"0";"12302";"38";"9960";"2342";"N";"9392";"175";"393";"0";"0";"0";"17:26:35";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"139";"13";"Vereador";"49443";"158";"10";"49443";"158";"44940";"4503";"N";"37215";"2714";"2470";"2541";"0";"0";"16:47:21";"16/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"3";"11";"Prefeito";"168896";"490";"0";"168896";"490";"133480";"35416";"N";"112439";"5946";"15095";"0";"0";"0";"18:16:14";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"1";"11";"Prefeito";"118104";"362";"1";"118104";"362";"95558";"22546";"N";"79056";"4203";"12299";"0";"0";"0";"18:16:14";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74810";"CAMPO LARGO";"74810";"CAMPO LARGO";"182";"11";"Prefeito";"27063";"89";"9";"27063";"89";"23789";"3274";"N";"19388";"1822";"2579";"0";"0";"0";"18:25:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75779";"GUAPOREMA";"75779";"GUAPOREMA";"127";"13";"Vereador";"2009";"6";"0";"2009";"6";"1767";"242";"N";"1631";"18";"18";"100";"0";"0";"17:27:36";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74390";"ASTORGA";"74390";"ASTORGA";"67";"11";"Prefeito";"20794";"60";"0";"20794";"60";"16982";"3812";"N";"15520";"446";"1016";"0";"0";"0";"18:09:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75507";"PEROBAL";"75507";"PEROBAL";"142";"11";"Prefeito";"5438";"15";"0";"5438";"15";"4677";"761";"N";"4436";"72";"169";"0";"0";"0";"17:53:49";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76635";"LOANDA";"76635";"LOANDA";"85";"11";"Prefeito";"16005";"47";"0";"16005";"47";"12688";"3317";"N";"12131";"200";"357";"0";"0";"0";"18:01:12";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"157";"11";"Prefeito";"70497";"205";"0";"70497";"205";"60609";"9888";"N";"52619";"2746";"5244";"0";"0";"0";"18:46:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75566";"PRADO FERREIRA";"75566";"PRADO FERREIRA";"65";"13";"Vereador";"2946";"9";"0";"2946";"9";"2849";"97";"N";"2696";"20";"52";"81";"0";"0";"17:54:26";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75523";"PONTAL DO PARANÁ";"75523";"PONTAL DO PARANÁ";"194";"13";"Vereador";"19225";"53";"1";"19225";"53";"15175";"4050";"N";"13526";"397";"608";"644";"0";"0";"16:41:38";"02/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74560";"MERCEDES";"74560";"MERCEDES";"121";"13";"Vereador";"4545";"15";"3";"4545";"15";"4115";"430";"N";"3820";"38";"43";"214";"0";"0";"17:46:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75159";"COLORADO";"75159";"COLORADO";"95";"11";"Prefeito";"18859";"55";"1";"18859";"55";"15353";"3506";"N";"14177";"340";"836";"0";"0";"0";"15:06:30";"17/03/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76473";"JATAIZINHO";"76473";"JATAIZINHO";"80";"11";"Prefeito";"9968";"28";"0";"9968";"28";"8362";"1606";"N";"7827";"161";"374";"0";"0";"0";"17:24:55";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79790";"NOVA SANTA ROSA";"79790";"NOVA SANTA ROSA";"121";"11";"Prefeito";"6638";"21";"2";"6638";"21";"5941";"697";"N";"5762";"70";"109";"0";"0";"0";"17:54:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75639";"FOZ DO IGUAÇU";"75639";"FOZ DO IGUAÇU";"46";"11";"Prefeito";"39246";"148";"40";"39246";"148";"35670";"3576";"N";"18876";"1027";"15767";"0";"0";"0";"18:01:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"2";"11";"Prefeito";"130556";"388";"0";"130556";"388";"109862";"20694";"N";"95931";"4607";"9324";"0";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"176";"11";"Prefeito";"91882";"299";"0";"91882";"299";"76653";"15229";"N";"65276";"3746";"7631";"0";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74659";"CAFEARA";"74659";"CAFEARA";"159";"11";"Prefeito";"2243";"7";"0";"2243";"7";"2073";"170";"N";"1988";"30";"55";"0";"0";"0";"17:18:59";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75574";"FLORESTÓPOLIS";"75574";"FLORESTÓPOLIS";"65";"13";"Vereador";"8549";"34";"0";"8549";"34";"8191";"358";"N";"7315";"94";"392";"390";"0";"0";"18:07:50";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77038";"MIRADOR";"77038";"MIRADOR";"100";"11";"Prefeito";"2297";"7";"1";"2297";"7";"2032";"265";"N";"1983";"11";"38";"0";"0";"0";"18:07:48";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75469";"MANFRINÓPOLIS";"75469";"MANFRINÓPOLIS";"69";"13";"Vereador";"3059";"11";"0";"3059";"11";"2841";"218";"N";"2717";"17";"31";"76";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77216";"NOVA ESPERANÇA";"77216";"NOVA ESPERANÇA";"71";"11";"Prefeito";"21263";"61";"2";"21263";"61";"16493";"4770";"N";"13453";"540";"2500";"0";"0";"0";"17:39:41";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75809";"LUIZIANA";"75809";"LUIZIANA";"183";"11";"Prefeito";"5497";"19";"0";"5497";"19";"5178";"319";"N";"4904";"82";"192";"0";"0";"0";"18:00:46";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79030";"SERTANEJA";"79030";"SERTANEJA";"26";"11";"Prefeito";"5139";"19";"0";"5139";"19";"4482";"657";"N";"4318";"46";"118";"0";"0";"0";"17:33:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74802";"SANTA MARIA DO OESTE";"74802";"SANTA MARIA DO OESTE";"38";"13";"Vereador";"9132";"36";"1";"9132";"36";"7367";"1765";"N";"6813";"64";"136";"354";"0";"0";"18:51:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75710";"GUAÍRA";"75710";"GUAÍRA";"90";"11";"Prefeito";"23133";"85";"11";"23133";"85";"18198";"4935";"N";"16514";"658";"1026";"0";"0";"0";"17:54:04";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74330";"MARILÂNDIA DO SUL";"74330";"MARILÂNDIA DO SUL";"76";"11";"Prefeito";"7223";"31";"11";"7223";"31";"6168";"1055";"N";"5785";"132";"251";"0";"0";"0";"17:33:35";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78891";"SÃO MIGUEL DO IGUAÇU";"78891";"SÃO MIGUEL DO IGUAÇU";"122";"11";"Prefeito";"21819";"71";"0";"21819";"71";"18228";"3591";"N";"17428";"228";"572";"0";"0";"0";"17:45:45";"02/10/2016"
