"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"";"PR";"CURITIBA";"Vereador";"23.070";"NELSON FERREIRA";"PPS";"Suplente";"259";"0,028"
"";"PR";"CURITIBA";"Vereador";"23.523";"OSVALDO TEODORO BORN";"PPS";"Suplente";"210";"0,023"
"";"PR";"CURITIBA";"Vereador";"23.600";"TONY MARCELO PERUSSOLO";"PPS";"Suplente";"204";"0,022"
"";"PR";"CURITIBA";"Vereador";"23.030";"JOSE LUIZ NOGUEIRA BINOTTO";"PPS";"Suplente";"157";"0,017"
"";"PR";"CURITIBA";"Vereador";"23.042";"RONALDO LACERDA";"PPS";"Suplente";"156";"0,017"
"";"PR";"CURITIBA";"Vereador";"23.033";"ANGELA LINS DONHA";"PPS";"Suplente";"133";"0,015"
"";"PR";"CURITIBA";"Vereador";"23.230";"PAULO CESAR TELUSKI";"PPS";"Suplente";"120";"0,013"
"";"PR";"CURITIBA";"Vereador";"23.215";"ROSILENE DO NASCIMENTO ANTUNES";"PPS";"Suplente";"116";"0,013"
"";"PR";"CURITIBA";"Vereador";"23.654";"LUIZ GUILHERME GAERTNER";"PPS";"Suplente";"112";"0,012"
"";"PR";"CURITIBA";"Vereador";"23.212";"VALDECIR LOPES NICOLAU";"PPS";"Suplente";"103";"0,011"
"";"PR";"CURITIBA";"Vereador";"23.050";"MARIA ALICE MACIEL FIGUEIREDO";"PPS";"Suplente";"93";"0,010"
"";"PR";"CURITIBA";"Vereador";"23.300";"EDSON BASTOS DE BARROS";"PPS";"Suplente";"64";"0,007"
"";"PR";"CURITIBA";"Vereador";"23.016";"MONICA CAETANO DA SILVA";"PPS";"Suplente";"56";"0,006"
"";"PR";"CURITIBA";"Vereador";"23.018";"FLORISBELA DE LIMA PASQUINI";"PPS";"Suplente";"47";"0,005"
"";"PR";"CURITIBA";"Vereador";"23.027";"ZENI SCHERNOVEBER";"PPS";"Suplente";"35";"0,004"
"";"PR";"CURITIBA";"Vereador";"23.029";"INDIA MARA SAAD PENTEADO FERREIRA";"PPS";"Suplente";"21";"0,002"
"";"PR";"CURITIBA";"Vereador";"23.013";"JUSSARA FREIRE";"PPS";"Suplente";"17";"0,002"
"";"PR";"CURITIBA";"Vereador";"23.623";"ANA MARIA ANNIBELLI FERNANDES";"PPS";"Suplente";"9";"0,001"
"";"PR";"CURITIBA";"Vereador";"23.823";"VIVIAN REGINA PATZSCH";"PPS";"Suplente";"4";"0,000"
"";"PR";"CURITIBA";"Vereador";"23.360";"SARA LIGIA CHEMIM SELSKI DE SANTANA";"PPS";"Suplente";"3";"0,000"
"";"PR";"CURITIBA";"Vereador";"23.171";"CELIA REGINA LOCATELLI RODRIGUES";"PPS";"Não eleito";"0";"0,000"
"";"PR";"CURITIBA";"Vereador";"65.123";"CELIO DAS NEVES";"PC do B";"Não eleito";"3.130";"0,344"
"";"PR";"CURITIBA";"Vereador";"22.190";"WANDERLEI JEOVAL DA SILVA";"PR";"Não eleito";"1.930";"0,212"
"";"PR";"CURITIBA";"Vereador";"65.432";"FABIO BACILA SAHD";"PC do B";"Não eleito";"1.491";"0,164"
"";"PR";"CURITIBA";"Vereador";"65.131";"ELZA MARIA CAMPOS";"PC do B";"Não eleito";"1.308";"0,144"
"";"PR";"CURITIBA";"Vereador";"22.322";"THIAGO GABRIEL CORREA DE OLIVEIRA";"PR";"Não eleito";"1.077";"0,118"
"";"PR";"CURITIBA";"Vereador";"65.007";"EMILIO JOSÉ ALVES ANDRADE";"PC do B";"Não eleito";"895";"0,098"
"";"PR";"CURITIBA";"Vereador";"22.213";"GLAILSON GONCALVES SANTANA";"PR";"Não eleito";"702";"0,077"
"";"PR";"CURITIBA";"Vereador";"22.220";"SANDRA LUCIA PELIKI";"PR";"Não eleito";"649";"0,071"
"";"PR";"CURITIBA";"Vereador";"65.656";"FRANCISCO MANOEL DE ASSIS FRANÇA";"PC do B";"Não eleito";"622";"0,068"
"";"PR";"CURITIBA";"Vereador";"22.345";"AGENOR DE SOUZA LEAL NETO";"PR";"Não eleito";"611";"0,067"
"";"PR";"CURITIBA";"Vereador";"65.504";"ABNER CHECON";"PC do B";"Não eleito";"524";"0,058"
"";"PR";"CURITIBA";"Vereador";"22.531";"RUBENS VAZ MOREIRA";"PR";"Não eleito";"491";"0,054"
"";"PR";"CURITIBA";"Vereador";"22.145";"WASHINGTON MENDES";"PR";"Não eleito";"476";"0,052"
"";"PR";"CURITIBA";"Vereador";"22.505";"EVANDRO PEREZ";"PR";"Não eleito";"476";"0,052"
"";"PR";"CURITIBA";"Vereador";"65.233";"LAURA JESUS DE MOURA E COSTA";"PC do B";"Não eleito";"475";"0,052"
"";"PR";"CURITIBA";"Vereador";"22.623";"ERIAN MACUCO";"PR";"Não eleito";"454";"0,050"
"";"PR";"CURITIBA";"Vereador";"22.888";"ORELIO FONTANA NETO";"PR";"Não eleito";"402";"0,044"
"";"PR";"CURITIBA";"Vereador";"22.123";"ANTONIO CARLOS MAGNO";"PR";"Não eleito";"385";"0,042"
"";"PR";"CURITIBA";"Vereador";"22.122";"JOSAFA LIBERAL DA SILVA";"PR";"Não eleito";"378";"0,042"
"";"PR";"CURITIBA";"Vereador";"22.022";"ADAIR AVILA ROA";"PR";"Não eleito";"372";"0,041"
"";"PR";"CURITIBA";"Vereador";"22.999";"BRUNO GUERRA ROMÃO";"PR";"Não eleito";"372";"0,041"
"";"PR";"CURITIBA";"Vereador";"22.456";"ELOI GOMES PEREIRA";"PR";"Não eleito";"369";"0,041"
"";"PR";"CURITIBA";"Vereador";"22.223";"ARLINDO LIMA DE OLIVEIRA";"PR";"Não eleito";"359";"0,039"
"";"PR";"CURITIBA";"Vereador";"22.513";"NILSON CANDIDO DOS SANTOS";"PR";"Não eleito";"344";"0,038"
"";"PR";"CURITIBA";"Vereador";"22.222";"ELCIO ARAUJO";"PR";"Não eleito";"288";"0,032"
"";"PR";"CURITIBA";"Vereador";"65.555";"ANDRE GUILHERME FAUCZ DE LACERDA";"PC do B";"Não eleito";"229";"0,025"
"";"PR";"CURITIBA";"Vereador";"65.789";"GIRLANIA GOMES DOS SANTOS";"PC do B";"Não eleito";"227";"0,025"
"";"PR";"CURITIBA";"Vereador";"22.000";"MAURO LUCIO SILVA";"PR";"Não eleito";"205";"0,023"
"";"PR";"CURITIBA";"Vereador";"65.456";"JOSE LE SENECHAL NETO";"PC do B";"Não eleito";"186";"0,020"
"";"PR";"CURITIBA";"Vereador";"22.225";"CLAUDETE COSTA DA SILVA";"PR";"Não eleito";"181";"0,020"
"";"PR";"CURITIBA";"Vereador";"22.612";"JOAO DA SILVA";"PR";"Não eleito";"157";"0,017"
"";"PR";"CURITIBA";"Vereador";"22.360";"AIRTON MOREIRA DINIZ";"PR";"Não eleito";"150";"0,016"
"";"PR";"CURITIBA";"Vereador";"65.999";"ISRAEL MACHADO";"PC do B";"Não eleito";"142";"0,016"
"";"PR";"CURITIBA";"Vereador";"22.107";"ANTONIO FERRAS";"PR";"Não eleito";"115";"0,013"
"";"PR";"CURITIBA";"Vereador";"22.224";"GILSON CAMARGO";"PR";"Não eleito";"103";"0,011"
"";"PR";"CURITIBA";"Vereador";"22.234";"JOSE CARLOS DE LIMA";"PR";"Não eleito";"93";"0,010"
"";"PR";"CURITIBA";"Vereador";"22.210";"MARCELO LIMA BARBOSA";"PR";"Não eleito";"89";"0,010"
"";"PR";"CURITIBA";"Vereador";"22.963";"MILTON FERREIRA BRUNO";"PR";"Não eleito";"60";"0,007"
"";"PR";"CURITIBA";"Vereador";"65.105";"OILSON ANTONIO ALVES";"PC do B";"Não eleito";"36";"0,004"
"";"PR";"CURITIBA";"Vereador";"22.591";"ANA PAULA MARCELINO DA SILVA";"PR";"Não eleito";"30";"0,003"
"";"PR";"CURITIBA";"Vereador";"22.020";"JOAO DOS SANTOS";"PR";"Não eleito";"23";"0,003"
"";"PR";"CURITIBA";"Vereador";"65.065";"DANIELA KINDLEIN";"PC do B";"Não eleito";"22";"0,002"
"";"PR";"CURITIBA";"Vereador";"65.654";"ELIZABETE FERREIRA";"PC do B";"Não eleito";"20";"0,002"
"";"PR";"CURITIBA";"Vereador";"22.755";"JOSE ANTONIO DE JESUS";"PR";"Não eleito";"14";"0,002"
"";"PR";"CURITIBA";"Vereador";"45.021";"JOÃO GALDINO DE SOUZA";"PSDB";"Eleito por QP";"13.983";"1,536"
"";"PR";"CURITIBA";"Vereador";"10.123";"VALDEMIR MANOEL SOARES";"PRB";"Eleito por QP";"12.725";"1,398"
"";"PR";"CURITIBA";"Vereador";"45.678";"SERGIO RENATO BUENO BALAGUER";"PSDB";"Eleito por QP";"12.303";"1,351"
"";"PR";"CURITIBA";"Vereador";"45.500";"LUIZ FELIPE GUBERT BRAGA CORTES";"PSDB";"Eleito por QP";"10.045";"1,103"
"";"PR";"CURITIBA";"Vereador";"40.004";"MARIA DE LOURDES BESERRA DE SOUSA";"PSB";"Eleito por QP";"9.924";"1,090"
"";"PR";"CURITIBA";"Vereador";"55.555";"JAIRO MARCELINO DA SILVA";"PSD";"Eleito por QP";"9.592";"1,053"
"";"PR";"CURITIBA";"Vereador";"45.655";"GILBERTO PIRES DOS SANTOS";"PSDB";"Eleito por QP";"9.326";"1,024"
"";"PR";"CURITIBA";"Vereador";"40.156";"LEONIDAS EDSON KUZMA";"PSB";"Eleito por QP";"8.541";"0,938"
"";"PR";"CURITIBA";"Vereador";"25.625";"SABINO PICOLO";"DEM";"Eleito por QP";"7.388";"0,811"
"";"PR";"CURITIBA";"Vereador";"33.456";"FRANCISCO COSTA FILHO";"PMN";"Eleito por QP";"7.099";"0,780"
"";"PR";"CURITIBA";"Vereador";"40.550";"EDMAR COLPANI";"PSB";"Eleito por QP";"6.981";"0,767"
"";"PR";"CURITIBA";"Vereador";"25.670";"JULIETA MARIA BRAGA CORTES FIALHO DOS REIS";"DEM";"Eleito por média";"6.965";"0,765"
"";"PR";"CURITIBA";"Vereador";"40.850";"MAURO JOSÉ IGNACIO";"PSB";"Eleito por média";"6.843";"0,752"
"";"PR";"CURITIBA";"Vereador";"40.640";"JOSÉ ORTIZ LINS";"PSB";"Suplente";"6.624";"0,727"
"";"PR";"CURITIBA";"Vereador";"45.300";"EDSON PEREIRA RODRIGUES";"PSDB";"Suplente";"6.301";"0,692"
"";"PR";"CURITIBA";"Vereador";"55.000";"CELSO TORQUATO";"PSD";"Suplente";"6.263";"0,688"
"";"PR";"CURITIBA";"Vereador";"45.888";"JORGE YAMAWAKI";"PSDB";"Suplente";"6.193";"0,680"
"";"PR";"CURITIBA";"Vereador";"45.045";"JAIR CEZAR DE OLIVEIRA";"PSDB";"Suplente";"6.020";"0,661"
"";"PR";"CURITIBA";"Vereador";"31.031";"EDSON OLIVEIRA DE SOUZA";"PHS";"Suplente";"5.400";"0,593"
"";"PR";"CURITIBA";"Vereador";"55.055";"GENIVALDO JOSÉ DOS SANTOS";"PSD";"Suplente";"5.378";"0,591"
"";"PR";"CURITIBA";"Vereador";"45.007";"JOÃO LUIZ SIMÕES CORDEIRO";"PSDB";"Suplente";"4.990";"0,548"
"";"PR";"CURITIBA";"Vereador";"40.123";"JOSE GORSKI";"PSB";"Suplente";"4.365";"0,479"
"";"PR";"CURITIBA";"Vereador";"55.655";"JOACIR ROBERTO HINÇA";"PSD";"Suplente";"4.271";"0,469"
"";"PR";"CURITIBA";"Vereador";"45.145";"FRANCISCO CARLOS DOS SANTOS GARCEZ";"PSDB";"Suplente";"4.255";"0,467"
"";"PR";"CURITIBA";"Vereador";"40.199";"HERNANI DA SILVA";"PSB";"Suplente";"4.211";"0,462"
"";"PR";"CURITIBA";"Vereador";"40.222";"LUIZ CARLOS DÉA";"PSB";"Suplente";"3.996";"0,439"
"";"PR";"CURITIBA";"Vereador";"40.333";"CLEVERSON FRAGOSO";"PSB";"Suplente";"3.562";"0,391"
"";"PR";"CURITIBA";"Vereador";"45.745";"MARIA GORETTI DAVID LOPES";"PSDB";"Suplente";"3.334";"0,366"
"";"PR";"CURITIBA";"Vereador";"55.123";"MARIE KAWAKAMI OKAMURA TAMINATO";"PSD";"Suplente";"2.913";"0,320"
"";"PR";"CURITIBA";"Vereador";"40.000";"PAULO ENÉAS BORGES BUENO NETTO";"PSB";"Suplente";"2.588";"0,284"
"";"PR";"CURITIBA";"Vereador";"45.000";"MARIA HELENA DEROSSO";"PSDB";"Suplente";"2.532";"0,278"
"";"PR";"CURITIBA";"Vereador";"45.333";"RAFAEL EUGENIO BERTOLDI";"PSDB";"Suplente";"2.404";"0,264"
"";"PR";"CURITIBA";"Vereador";"45.555";"ODILON VOLKMANN";"PSDB";"Suplente";"2.400";"0,264"
"";"PR";"CURITIBA";"Vereador";"40.540";"PAULO AFONSO NASCIMENTO";"PSB";"Suplente";"2.249";"0,247"
"";"PR";"CURITIBA";"Vereador";"40.040";"MARIO CELSO PUGLIELLI DA CUNHA JUNIOR";"PSB";"Suplente";"2.205";"0,242"
"";"PR";"CURITIBA";"Vereador";"10.300";"EZEQUIAS DE SOUZA BARROS";"PRB";"Suplente";"2.205";"0,242"
"";"PR";"CURITIBA";"Vereador";"25.825";"DENILSON PIRES DA SILVA";"DEM";"Suplente";"2.011";"0,221"
"";"PR";"CURITIBA";"Vereador";"40.021";"PAULO CASEMIRO";"PSB";"Suplente";"1.708";"0,188"
"";"PR";"CURITIBA";"Vereador";"55.707";"CLODOALDO JOSÉ BARBARINE";"PSD";"Suplente";"1.583";"0,174"
"";"PR";"CURITIBA";"Vereador";"40.007";"MARINETE LINO SANTANA";"PSB";"Suplente";"1.577";"0,173"
"";"PR";"CURITIBA";"Vereador";"40.777";"JOAO CARLOS SANTANA";"PSB";"Suplente";"1.335";"0,147"
"";"PR";"CURITIBA";"Vereador";"55.233";"ZILDO COSTA";"PSD";"Suplente";"1.256";"0,138"
"";"PR";"CURITIBA";"Vereador";"45.245";"EMERSON RODRIGUES DO PRADO";"PSDB";"Suplente";"1.219";"0,134"
"";"PR";"CURITIBA";"Vereador";"25.025";"IVALINO GARCIA";"DEM";"Suplente";"949";"0,104"
"";"PR";"CURITIBA";"Vereador";"25.123";"SARAI BATISTA AGIBERT";"DEM";"Suplente";"909";"0,100"
"";"PR";"CURITIBA";"Vereador";"10.000";"DOMITILLA FUZETTI INCREDULO KOLICHESKI";"PRB";"Suplente";"907";"0,100"
"";"PR";"CURITIBA";"Vereador";"33.552";"PAULO CESAR BUENO";"PMN";"Suplente";"905";"0,099"
"";"PR";"CURITIBA";"Vereador";"55.222";"LUCAS VIEIRA LEAL";"PSD";"Suplente";"894";"0,098"
"";"PR";"CURITIBA";"Vereador";"25.100";"GERALDO GONÇALVES DOS SANTOS";"DEM";"Suplente";"799";"0,088"
"";"PR";"CURITIBA";"Vereador";"45.789";"ANDRE GERONIMO LAZZAROTTO";"PSDB";"Suplente";"790";"0,087"
"";"PR";"CURITIBA";"Vereador";"40.590";"ELI JOSE RIBEIRO";"PSB";"Suplente";"710";"0,078"
"";"PR";"CURITIBA";"Vereador";"25.608";"EDILAINE VIDAL";"DEM";"Suplente";"671";"0,074"
"";"PR";"CURITIBA";"Vereador";"45.113";"MANOEL PEREIRA DA CRUZ";"PSDB";"Suplente";"588";"0,065"
"";"PR";"CURITIBA";"Vereador";"40.113";"JOSÉ APARECIDO DA SILVA";"PSB";"Suplente";"583";"0,064"
"";"PR";"CURITIBA";"Vereador";"45.456";"ERIKA LUIZA DA SILVA FELLER";"PSDB";"Suplente";"569";"0,062"
"";"PR";"CURITIBA";"Vereador";"45.123";"MIRIAM BARBOSA E SILVA DE LIMA";"PSDB";"Suplente";"543";"0,060"
"";"PR";"CURITIBA";"Vereador";"25.777";"AFFONSO ALVES DE CAMARGO";"DEM";"Suplente";"532";"0,058"
"";"PR";"CURITIBA";"Vereador";"40.013";"EMILIO ERCOLE POLITANO";"PSB";"Suplente";"526";"0,058"
"";"PR";"CURITIBA";"Vereador";"55.551";"MARIA DOROTHEIA SICURO VALLE";"PSD";"Suplente";"507";"0,056"
"";"PR";"CURITIBA";"Vereador";"45.166";"LEONICE MOTTA VIEIRA";"PSDB";"Suplente";"453";"0,050"
"";"PR";"CURITIBA";"Vereador";"31.123";"ANTONIO CLAUDIO FERREIRA DA CRUZ";"PHS";"Suplente";"449";"0,049"
"";"PR";"CURITIBA";"Vereador";"55.999";"JOZIRA FERREIRA DA COSTA";"PSD";"Suplente";"422";"0,046"
"";"PR";"CURITIBA";"Vereador";"40.555";"ALZENIR TOSCAN";"PSB";"Suplente";"398";"0,044"
"";"PR";"CURITIBA";"Vereador";"40.340";"EDNA MARIA DOS SANTOS";"PSB";"Suplente";"381";"0,042"
"";"PR";"CURITIBA";"Vereador";"45.777";"MIRIAN DE GODOY BUENO SENEGAGLIA";"PSDB";"Suplente";"363";"0,040"
"";"PR";"CURITIBA";"Vereador";"40.070";"MIRNA MARY SILVA BATISTA";"PSB";"Suplente";"349";"0,038"
"";"PR";"CURITIBA";"Vereador";"40.456";"MÁRCIO DA SILVEIRA MARINS";"PSB";"Suplente";"334";"0,037"
"";"PR";"CURITIBA";"Vereador";"55.234";"ALEXANDRE PATRICK DALAGNOL";"PSD";"Suplente";"324";"0,036"
"";"PR";"CURITIBA";"Vereador";"55.442";"GILMAR PEREIRA FAGUNDES";"PSD";"Suplente";"250";"0,027"
"";"PR";"CURITIBA";"Vereador";"40.400";"ROSELI GOMES GARCIA";"PSB";"Suplente";"231";"0,025"
"";"PR";"CURITIBA";"Vereador";"25.222";"PAULO ROBERTO RIBEIRO CANALI";"DEM";"Suplente";"204";"0,022"
"";"PR";"CURITIBA";"Vereador";"45.214";"TEREZINHA APARECIDA DE LIMA";"PSDB";"Suplente";"153";"0,017"
"";"PR";"CURITIBA";"Vereador";"55.550";"DAIZINARA DA SILVA GONÇALVES";"PSD";"Suplente";"136";"0,015"
"";"PR";"CURITIBA";"Vereador";"25.500";"NILMA CORDEIRO REIS";"DEM";"Suplente";"110";"0,012"
"";"PR";"CURITIBA";"Vereador";"40.840";"RUTH DE SOUZA";"PSB";"Suplente";"65";"0,007"
"";"PR";"CURITIBA";"Vereador";"44.400";"LUIZ TADEU SEIDEL BERNARDINA";"PRP";"Não eleito";"1.757";"0,193"
"";"PR";"CURITIBA";"Vereador";"44.123";"FABIANO DOS SANTOS";"PRP";"Não eleito";"1.693";"0,186"
"";"PR";"CURITIBA";"Vereador";"44.744";"MÁRCIO BORGES BRITO";"PRP";"Não eleito";"1.508";"0,166"
"";"PR";"CURITIBA";"Vereador";"44.999";"PAULO CESAR NOGUEIRA";"PRP";"Não eleito";"1.134";"0,125"
"";"PR";"CURITIBA";"Vereador";"44.513";"NIVALDO BUSINARI";"PRP";"Não eleito";"930";"0,102"
"";"PR";"CURITIBA";"Vereador";"44.444";"LUIZ JUVENCIO PEREIRA";"PRP";"Não eleito";"858";"0,094"
"";"PR";"CURITIBA";"Vereador";"44.044";"LUCIA ROSA BECKER DOS SANTOS";"PRP";"Não eleito";"819";"0,090"
"";"PR";"CURITIBA";"Vereador";"44.789";"MAURO SÉRGIO DOS REIS";"PRP";"Não eleito";"765";"0,084"
"";"PR";"CURITIBA";"Vereador";"44.901";"SAMUEL SCHIFTER";"PRP";"Não eleito";"741";"0,081"
"";"PR";"CURITIBA";"Vereador";"44.100";"DANIEL MARLLON MASSANEIRO";"PRP";"Não eleito";"684";"0,075"
"";"PR";"CURITIBA";"Vereador";"44.944";"MARCOS CARDOSO";"PRP";"Não eleito";"638";"0,070"
"";"PR";"CURITIBA";"Vereador";"44.168";"VALÉRIO CAVALHEIRO";"PRP";"Não eleito";"628";"0,069"
"";"PR";"CURITIBA";"Vereador";"44.190";"JOSÉ ANTONIO DA SILVA FILHO";"PRP";"Não eleito";"609";"0,067"
"";"PR";"CURITIBA";"Vereador";"44.644";"AGOSTINHO LOPES SANTANA";"PRP";"Não eleito";"571";"0,063"
"";"PR";"CURITIBA";"Vereador";"44.040";"ALESSANDRO MORAES";"PRP";"Não eleito";"478";"0,052"
"";"PR";"CURITIBA";"Vereador";"44.000";"JOSÉ RIBEIRO DE LIMA";"PRP";"Não eleito";"389";"0,043"
"";"PR";"CURITIBA";"Vereador";"44.321";"JOÃO CARLOS DA SILVA";"PRP";"Não eleito";"317";"0,035"
"";"PR";"CURITIBA";"Vereador";"44.445";"ANTONIO MAURICIO BUENO";"PRP";"Não eleito";"307";"0,034"
"";"PR";"CURITIBA";"Vereador";"44.954";"ABRÃO THOMAS DA SILVA";"PRP";"Não eleito";"268";"0,029"
"";"PR";"CURITIBA";"Vereador";"44.300";"BALBINO TEODORO DA SILVA";"PRP";"Não eleito";"235";"0,026"
"";"PR";"CURITIBA";"Vereador";"44.555";"DORINEY ROBERTO DOS SANTOS";"PRP";"Não eleito";"226";"0,025"
"";"PR";"CURITIBA";"Vereador";"44.775";"CLAUDEMIR ALVES DE OLIVEIRA";"PRP";"Não eleito";"201";"0,022"
"";"PR";"CURITIBA";"Vereador";"44.770";"GUILHERME MAX ESCHHOLZ";"PRP";"Não eleito";"170";"0,019"
"";"PR";"CURITIBA";"Vereador";"44.713";"RICARDO VILARINHO DA COSTA";"PRP";"Não eleito";"163";"0,018"
"";"PR";"CURITIBA";"Vereador";"44.013";"ALEXANDRE CEZARINO DE SALLES";"PRP";"Não eleito";"146";"0,016"
"";"PR";"CURITIBA";"Vereador";"44.612";"ANTONIO MARCOS COELHO";"PRP";"Não eleito";"143";"0,016"
"";"PR";"CURITIBA";"Vereador";"44.244";"ENESTOR MARÇAL DA SILVA";"PRP";"Não eleito";"138";"0,015"
"";"PR";"CURITIBA";"Vereador";"44.777";"PEDRO CORDEIRO DOS SANTOS";"PRP";"Não eleito";"129";"0,014"
"";"PR";"CURITIBA";"Vereador";"44.567";"ERICK FELIPE DA SILVA";"PRP";"Não eleito";"125";"0,014"
"";"PR";"CURITIBA";"Vereador";"44.987";"ARLETE DO ROCIO VIRTUOSO";"PRP";"Não eleito";"116";"0,013"
"";"PR";"CURITIBA";"Vereador";"44.265";"SÉRGIO AUGUSTO SATURNO";"PRP";"Não eleito";"112";"0,012"
"";"PR";"CURITIBA";"Vereador";"44.110";"SEBASTIÃO LEMES VIEIRA";"PRP";"Não eleito";"111";"0,012"
"";"PR";"CURITIBA";"Vereador";"44.500";"MURILO BARROSO DOS SANTOS";"PRP";"Não eleito";"94";"0,010"
"";"PR";"CURITIBA";"Vereador";"44.200";"JOSÉ GONÇALVES PEREIRA";"PRP";"Não eleito";"90";"0,010"
"";"PR";"CURITIBA";"Vereador";"44.333";"TELMA RAQUEL SANTOS DA SILVA";"PRP";"Não eleito";"89";"0,010"
"";"PR";"CURITIBA";"Vereador";"44.011";"ABENEL MOTTA DE OLIVEIRA";"PRP";"Não eleito";"75";"0,008"
"";"PR";"CURITIBA";"Vereador";"44.234";"GERSON DE JESUS FANHA";"PRP";"Não eleito";"66";"0,007"
"";"PR";"CURITIBA";"Vereador";"44.222";"REGIANE CRISTINA DOS REIS";"PRP";"Não eleito";"61";"0,007"
"";"PR";"CURITIBA";"Vereador";"44.007";"APARECIDO VIEIRA DE OLIVEIRA";"PRP";"Não eleito";"56";"0,006"
"";"PR";"CURITIBA";"Vereador";"44.844";"SIDENEI HORTA RIBAS";"PRP";"Não eleito";"54";"0,006"
"";"PR";"CURITIBA";"Vereador";"44.441";"MOACIR RAFAEL DO AMARAL";"PRP";"Não eleito";"50";"0,005"
"";"PR";"CURITIBA";"Vereador";"44.022";"VICTOR DOS SANTOS AZEVEDO";"PRP";"Não eleito";"41";"0,005"
"";"PR";"CURITIBA";"Vereador";"44.448";"SHEILA ELIAS RIBEIRO";"PRP";"Não eleito";"41";"0,005"
"";"PR";"CURITIBA";"Vereador";"44.050";"EVANI APARECIDA CALDAS DE LIMA";"PRP";"Não eleito";"16";"0,002"
"";"PR";"CURITIBA";"Vereador";"44.080";"MARCIA REGINA FRIEBE";"PRP";"Não eleito";"2";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.006";"SOLENE MARIA BALDISSERA PEREIRA";"PRP";"Não eleito";"1";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.008";"TAIS CAROLINA DA SILVA";"PRP";"Não eleito";"1";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.002";"SUZANA MARIA CHAGAS";"PRP";"Não eleito";"0";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.060";"JOSÉLIA SIMONE BARBOSA RIBAS";"PRP";"Não eleito";"0";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.613";"MARIA APARECIDA DE SOUZA CASTELIANO";"PRP";"Não eleito";"0";"0,000"
"";"PR";"CURITIBA";"Vereador";"44.003";"SILVANA MARIA DA SILVA";"PRP";"Não eleito";"0";"0,000"
"";"PR";"CURITIBA";"Vereador";"20.020";"ADILSON ALVES LEANDRO";"PSC";"Eleito por QP";"7.691";"0,845"
"";"PR";"CURITIBA";"Vereador";"20.100";"TIAGO AUGUSTO GEVERT";"PSC";"Eleito por QP";"6.059";"0,665"
"";"PR";"CURITIBA";"Vereador";"20.789";"AILTON CARDOZO DE ARAUJO";"PSC";"Eleito por QP";"5.378";"0,591"
"";"PR";"CURITIBA";"Vereador";"20.130";"BRUNO EDUARDO FISCHER PESSUTI";"PSC";"Eleito por QP";"4.691";"0,515"
"";"PR";"CURITIBA";"Vereador";"20.007";"CARLA CRISTIANA DE CARVALHO";"PSC";"Eleito por QP";"4.167";"0,458"
"";"PR";"CURITIBA";"Vereador";"20.920";"ROGERIO CAMPOS";"PSC";"Eleito por média";"3.903";"0,429"
"";"PR";"CURITIBA";"Vereador";"20.069";"JULIO CESAR SOBOTA";"PSC";"Suplente";"3.642";"0,400"
"";"PR";"CURITIBA";"Vereador";"20.181";"TANIA MARA ABRÃO GUERREIRO";"PSC";"Suplente";"3.636";"0,399"
"";"PR";"CURITIBA";"Vereador";"20.200";"RODRIGO LEITE DE MORAIS";"PSC";"Suplente";"3.225";"0,354"
"";"PR";"CURITIBA";"Vereador";"20.180";"JOÃO FLAUSINO DIAS";"PSC";"Suplente";"3.174";"0,349"
"";"PR";"CURITIBA";"Vereador";"20.620";"REGINALDO APARECIDO ANANIAS";"PSC";"Suplente";"3.144";"0,345"
"";"PR";"CURITIBA";"Vereador";"20.025";"RODRIGO VIEIRA PROENCA";"PSC";"Suplente";"3.100";"0,340"
"";"PR";"CURITIBA";"Vereador";"20.000";"PAULO CESAR FRISSO";"PSC";"Suplente";"3.004";"0,330"
"";"PR";"CURITIBA";"Vereador";"20.444";"WALTER GODINHO DA ROCHA";"PSC";"Suplente";"2.650";"0,291"
"";"PR";"CURITIBA";"Vereador";"20.222";"ALEX DESONE DE LARA VAZ";"PSC";"Suplente";"2.638";"0,290"
"";"PR";"CURITIBA";"Vereador";"20.700";"CLAUDIO JUSTINO SPANHOL";"PSC";"Suplente";"2.400";"0,264"
"";"PR";"CURITIBA";"Vereador";"20.123";"JORGE ISMAEL CORDEIRO";"PSC";"Suplente";"2.345";"0,258"
"";"PR";"CURITIBA";"Vereador";"20.234";"HELIO NUNES DE OLIVEIRA";"PSC";"Suplente";"2.289";"0,251"
"";"PR";"CURITIBA";"Vereador";"20.012";"PAULO FRANCISCO COELHO SOARES";"PSC";"Suplente";"2.276";"0,250"
"";"PR";"CURITIBA";"Vereador";"20.777";"ESPERANÇA MINERVINI ROMERO FONTES GOMES";"PSC";"Suplente";"2.159";"0,237"
"";"PR";"CURITIBA";"Vereador";"20.041";"ANDRE ATILA BONILAURI MENDES";"PSC";"Suplente";"2.095";"0,230"
"";"PR";"CURITIBA";"Vereador";"20.011";"HELIO CARDOSO LINS";"PSC";"Suplente";"1.969";"0,216"
